hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,1,50,2017,June,25,18,2,0,1,0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,212,0,1,Canceled,5/26/2017
Resort Hotel,1,147,2017,June,25,18,2,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,140,0,1,Canceled,3/4/2017
Resort Hotel,1,131,2017,June,25,18,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,410,NULL,0,Transient,63,0,0,Canceled,2/7/2017
Resort Hotel,1,165,2017,June,25,18,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,410,NULL,0,Transient,49.95,0,2,Canceled,4/11/2017
Resort Hotel,1,131,2017,June,25,18,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,410,NULL,0,Transient,63,0,0,Canceled,2/7/2017
Resort Hotel,1,115,2017,June,25,18,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,410,NULL,0,Transient,63,0,0,Canceled,2/23/2017
Resort Hotel,1,143,2017,June,25,18,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,410,NULL,0,Transient,56.7,0,0,Canceled,1/26/2017
Resort Hotel,1,116,2017,June,25,18,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,410,NULL,0,Transient,63,0,0,Canceled,2/22/2017
Resort Hotel,1,26,2017,June,25,18,2,3,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,136,0,1,Canceled,6/3/2017
Resort Hotel,1,135,2017,June,25,18,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,112,0,1,Canceled,3/13/2017
Resort Hotel,1,45,2017,June,25,18,2,4,2,0,0,HB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,203.67,0,0,Canceled,5/18/2017
Resort Hotel,1,217,2017,June,25,18,2,4,2,0,0,HB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,170,0,2,Canceled,11/14/2016
Resort Hotel,1,129,2017,June,25,18,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,483,NULL,0,Transient,63,0,0,Canceled,2/9/2017
Resort Hotel,1,244,2017,June,25,18,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,56.7,0,0,Canceled,1/9/2017
Resort Hotel,1,312,2017,June,25,18,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,80.1,0,1,Canceled,1/4/2017
Resort Hotel,1,101,2017,June,25,18,2,5,2,0,0,HB,POL,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,NULL,0,Transient,167,0,1,Canceled,3/9/2017
Resort Hotel,1,57,2017,June,25,18,2,5,1,1,0,HB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240,NULL,0,Transient,248,0,1,Canceled,4/25/2017
Resort Hotel,1,193,2017,June,25,18,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Transient,68.4,0,0,Canceled,12/13/2016
Resort Hotel,1,263,2017,June,25,18,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Contract,96.4,0,0,Canceled,12/13/2016
Resort Hotel,1,57,2017,June,25,18,2,5,2,1,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,167,0,1,Canceled,4/25/2017
Resort Hotel,1,282,2017,June,25,18,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,89,0,0,Canceled,3/28/2017
Resort Hotel,1,160,2017,June,25,18,4,5,2,0,0,HB,FRA,Direct,Direct,0,0,0,F,F,1,No Deposit,250,NULL,0,Transient,165,0,0,Canceled,1/13/2017
Resort Hotel,1,269,2017,June,25,18,4,6,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,80.1,0,0,Canceled,9/22/2016
Resort Hotel,1,340,2017,June,25,18,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,NULL,0,Contract,56.7,0,0,Canceled,10/20/2016
Resort Hotel,1,285,2017,June,25,18,6,15,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,40,NULL,0,Contract,49.95,0,1,Canceled,12/29/2016
Resort Hotel,1,39,2017,June,25,19,1,1,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,160,0,2,Canceled,5/17/2017
Resort Hotel,1,108,2017,June,25,19,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,135,0,1,Canceled,3/6/2017
Resort Hotel,1,298,2017,June,25,19,1,2,2,0,0,HB,URY,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,122.4,0,2,Canceled,5/2/2017
Resort Hotel,1,101,2017,June,25,19,1,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,135,0,0,Canceled,6/2/2017
Resort Hotel,1,114,2017,June,25,19,1,4,2,1,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,5,250,0,Transient,117.5,0,0,Canceled,5/15/2017
Resort Hotel,1,98,2017,June,25,19,1,4,3,1,0,HB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,258,0,0,Canceled,3/13/2017
Resort Hotel,1,135,2017,June,25,19,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,114,0,2,Canceled,5/15/2017
Resort Hotel,1,148,2017,June,25,19,1,5,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,110,0,0,Canceled,1/22/2017
Resort Hotel,1,294,2017,June,25,19,2,5,2,0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,122.4,0,0,Canceled,2/13/2017
Resort Hotel,1,210,2017,June,25,19,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,11,NULL,0,Transient,70.2,0,0,Canceled,1/31/2017
Resort Hotel,1,132,2017,June,25,19,2,5,2,2,0,BB,NLD,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240,NULL,0,Transient,153.71,0,2,Canceled,4/14/2017
Resort Hotel,1,237,2017,June,25,19,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,315,NULL,0,Contract,108.9,0,0,Canceled,10/25/2016
Resort Hotel,1,34,2017,June,25,19,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,143.33,0,2,Canceled,5/22/2017
Resort Hotel,1,166,2017,June,25,19,3,6,2,2,0,HB,RUS,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,228,0,0,Canceled,3/28/2017
Resort Hotel,1,330,2017,June,25,19,3,7,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,74.25,0,0,Canceled,7/24/2016
Resort Hotel,1,125,2017,June,25,19,2,5,2,2,0,BB,NLD,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240,NULL,0,Transient,153.71,0,2,Canceled,3/4/2017
Resort Hotel,1,330,2017,June,25,19,3,8,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,74.25,0,0,Canceled,9/14/2016
Resort Hotel,1,313,2017,June,25,19,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,NULL,0,Contract,56.7,0,2,Canceled,3/29/2017
Resort Hotel,1,15,2017,June,25,20,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,135,0,0,Canceled,6/5/2017
Resort Hotel,1,57,2017,June,25,20,0,3,2,2,0,HB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,288,0,0,Canceled,4/24/2017
Resort Hotel,1,126,2017,June,25,20,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,410,NULL,0,Transient,63,0,0,Canceled,2/14/2017
Resort Hotel,1,87,2017,June,25,20,0,4,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240,NULL,0,Transient,160,0,0,Canceled,3/25/2017
Resort Hotel,1,321,2017,June,25,20,0,5,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,103.05,0,1,Canceled,8/5/2016
Resort Hotel,1,258,2017,June,25,20,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,80.1,0,2,Canceled,1/5/2017
Resort Hotel,1,78,2017,June,25,20,1,5,1,2,0,HB,NGA,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240,NULL,0,Transient,228,0,0,Canceled,4/21/2017
Resort Hotel,1,326,2017,June,25,20,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314,NULL,0,Transient,59.4,0,0,Canceled,9/2/2016
Resort Hotel,1,285,2017,June,25,20,2,8,1,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,314,NULL,0,Transient,71.6,0,0,Canceled,9/8/2016
Resort Hotel,1,289,2017,June,25,20,2,8,1,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,77.61,0,1,Canceled,9/8/2016
Resort Hotel,1,213,2017,June,25,20,2,8,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,180,0,0,Canceled,11/21/2016
Resort Hotel,1,320,2017,June,25,20,2,8,2,0,0,HB,SWE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,135.9,0,1,Canceled,9/9/2016
Resort Hotel,1,153,2017,June,25,21,0,4,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,110,0,0,Canceled,3/6/2017
Resort Hotel,1,94,2017,June,25,21,0,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240,NULL,0,Transient,160,0,0,Canceled,4/21/2017
Resort Hotel,1,261,2017,June,25,21,0,4,3,1,0,BB,GBR,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,164,0,0,Canceled,2/13/2017
Resort Hotel,1,43,2017,June,25,21,0,4,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,531,NULL,0,Transient,76,0,0,Canceled,5/12/2017
Resort Hotel,1,17,2017,June,25,21,0,3,2,0,0,BB,ISR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,155,0,1,Canceled,6/10/2017
Resort Hotel,1,18,2017,June,25,21,1,4,2,0,0,BB,IDN,Direct,Direct,0,0,0,G,G,0,No Deposit,250,NULL,0,Transient,222,0,2,Canceled,6/12/2017
Resort Hotel,1,18,2017,June,25,21,1,4,2,0,0,BB,IDN,Direct,Direct,0,0,0,G,G,0,No Deposit,250,NULL,0,Transient,222,0,2,Canceled,6/12/2017
Resort Hotel,1,17,2017,June,25,21,1,4,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240,NULL,0,Transient,180,0,1,Canceled,6/10/2017
Resort Hotel,1,253,2017,June,25,21,2,5,2,0,1,BB,ROU,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,NULL,0,Transient,107.1,0,2,Canceled,3/28/2017
Resort Hotel,1,329,2017,June,25,21,2,7,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240,NULL,0,Transient,74.25,0,1,Canceled,5/9/2017
Resort Hotel,1,324,2017,June,25,21,2,7,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,74.25,0,0,Canceled,9/1/2016
Resort Hotel,1,336,2017,June,25,21,4,10,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,178.46,0,1,Canceled,7/22/2016
Resort Hotel,1,129,2017,June,25,22,0,1,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,135,0,1,Canceled,4/16/2017
Resort Hotel,1,28,2017,June,25,22,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,106.4,0,1,Canceled,6/3/2017
Resort Hotel,1,107,2017,June,25,22,0,2,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120,0,2,Canceled,3/7/2017
Resort Hotel,1,150,2017,June,25,22,0,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,142,0,2,Canceled,3/27/2017
Resort Hotel,1,105,2017,June,25,22,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,120,0,1,Canceled,6/13/2017
Resort Hotel,1,170,2017,June,25,22,1,3,2,2,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,180,0,0,Canceled,4/4/2017
Resort Hotel,1,44,2017,June,25,22,1,3,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,531,NULL,0,Transient,93,0,0,Canceled,5/12/2017
Resort Hotel,1,153,2017,June,25,22,1,3,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,123.97,0,2,Canceled,1/23/2017
Resort Hotel,1,154,2017,June,25,22,1,3,1,1,0,HB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241,NULL,0,Transient,150.92,0,1,Canceled,1/23/2017
Resort Hotel,1,22,2017,June,25,22,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,155,0,2,Canceled,6/9/2017
Resort Hotel,1,188,2017,June,25,22,1,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,410,NULL,0,Transient,49.95,0,0,Canceled,4/6/2017
Resort Hotel,1,154,2017,June,25,22,1,3,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,123.97,0,1,Canceled,1/23/2017
Resort Hotel,1,244,2017,June,25,22,1,3,2,0,0,HB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,127.8,0,2,Canceled,6/9/2017
Resort Hotel,1,244,2017,June,25,22,1,3,2,0,0,HB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,127.8,0,2,Canceled,6/9/2017
Resort Hotel,1,153,2017,June,25,22,1,3,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,123.97,0,1,Canceled,1/23/2017
Resort Hotel,1,188,2017,June,25,22,1,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,410,NULL,0,Transient,49.95,0,0,Canceled,4/6/2017
Resort Hotel,1,332,2017,June,25,22,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,88.2,0,0,Canceled,10/15/2016
Resort Hotel,1,279,2017,June,25,22,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,80.1,0,1,Canceled,3/8/2017
Resort Hotel,1,240,2017,June,25,22,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,315,NULL,0,Contract,81.9,0,1,Canceled,4/10/2017
Resort Hotel,1,240,2017,June,25,22,2,5,2,1,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,315,NULL,0,Contract,102.38,0,1,Canceled,4/10/2017
Resort Hotel,1,336,2017,June,25,22,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,88.2,0,1,Canceled,12/21/2016
Resort Hotel,1,10,2017,June,25,23,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,140,0,2,Canceled,6/16/2017
Resort Hotel,1,95,2017,June,25,23,0,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,182,0,1,Canceled,3/23/2017
Resort Hotel,1,37,2017,June,25,23,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,150,0,1,Canceled,5/23/2017
Resort Hotel,1,227,2017,June,25,23,0,2,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,180,0,2,Canceled,11/11/2016
Resort Hotel,1,28,2017,June,25,23,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,170,0,2,Canceled,6/1/2017
Resort Hotel,1,11,2017,June,25,23,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,170,0,0,Canceled,6/12/2017
Resort Hotel,1,55,2017,June,25,23,2,3,1,0,0,HB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,172.8,0,1,Canceled,4/29/2017
Resort Hotel,1,45,2017,June,25,23,2,5,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,531,NULL,0,Transient,93,0,0,Canceled,5/12/2017
Resort Hotel,1,205,2017,June,25,23,2,7,2,2,0,BB,POL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,180,0,0,Canceled,5/11/2017
Resort Hotel,1,280,2017,June,25,23,3,7,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,82.76,0,0,Canceled,10/4/2016
Resort Hotel,1,280,2017,June,25,23,3,7,2,1,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,116.18,0,1,Canceled,10/4/2016
Resort Hotel,1,42,2017,June,25,24,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,160,0,0,Canceled,5/16/2017
Resort Hotel,1,49,2017,June,25,24,1,1,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,15,NULL,0,Transient,153.6,0,0,Canceled,5/8/2017
Resort Hotel,1,326,2017,June,25,24,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,88.2,0,1,Canceled,4/25/2017
Resort Hotel,1,129,2017,June,25,24,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120,0,1,Canceled,2/21/2017
Resort Hotel,1,326,2017,June,25,24,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,74.25,0,1,Canceled,9/15/2016
Resort Hotel,1,123,2017,June,25,24,2,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,111,0,1,Canceled,4/16/2017
Resort Hotel,1,259,2017,June,25,24,2,3,2,0,0,BB,CN,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,116.1,0,0,Canceled,10/10/2016
Resort Hotel,1,80,2017,June,25,24,2,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,68.4,0,0,Canceled,6/24/2017
Resort Hotel,1,331,2017,June,25,24,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314,NULL,0,Transient,59.4,0,1,Canceled,8/9/2016
Resort Hotel,1,317,2017,June,25,24,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,68.47,0,1,Canceled,2/15/2017
Resort Hotel,1,317,2017,June,25,24,2,5,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,NULL,0,Transient,98.09,0,1,Canceled,2/15/2017
Resort Hotel,1,209,2017,June,25,24,2,5,3,0,0,HB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,250,NULL,0,Transient,162.12,0,0,Canceled,5/19/2017
Resort Hotel,1,119,2017,June,25,24,2,5,2,2,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,190,0,0,Canceled,2/28/2017
Resort Hotel,1,325,2017,June,25,24,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,107.1,0,0,Canceled,8/4/2016
Resort Hotel,1,305,2017,June,25,24,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,80.1,0,2,Canceled,3/16/2017
Resort Hotel,1,119,2017,June,25,24,2,5,2,2,0,HB,SVK,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,238,0,0,Canceled,3/9/2017
Resort Hotel,1,86,2017,June,25,24,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,140,0,0,Canceled,6/5/2017
Resort Hotel,1,331,2017,June,25,24,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314,NULL,0,Transient,59.4,0,1,Canceled,8/9/2016
Resort Hotel,1,274,2017,June,25,24,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,80.1,0,1,Canceled,9/23/2016
Resort Hotel,1,273,2017,June,25,24,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,80.1,0,1,Canceled,9/25/2016
Resort Hotel,1,288,2017,June,25,24,2,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,240,NULL,0,Transient,156,0,1,Canceled,9/20/2016
Resort Hotel,1,176,2017,June,25,24,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,131.67,0,1,Canceled,6/13/2017
Resort Hotel,1,273,2017,June,25,24,2,6,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,81.76,0,1,Canceled,4/20/2017
Resort Hotel,1,275,2017,June,25,24,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,81.76,0,0,Canceled,9/22/2016
Resort Hotel,1,241,2017,June,25,24,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,105.66,0,0,Canceled,10/31/2016
Resort Hotel,1,253,2017,June,25,24,4,6,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,84.42,0,2,Canceled,2/1/2017
Resort Hotel,1,296,2017,June,25,24,4,7,2,0,0,BB,SVN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,84.93,0,1,Canceled,2/9/2017
Resort Hotel,1,243,2017,June,25,24,4,10,2,0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,126,0,0,Canceled,11/24/2016
Resort Hotel,1,278,2017,June,25,24,4,6,1,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,111.15,0,2,Canceled,9/24/2016
Resort Hotel,1,5,2017,June,26,25,1,0,1,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,91.2,0,0,Canceled,6/20/2017
Resort Hotel,1,27,2017,June,26,25,2,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,135,0,0,Canceled,5/29/2017
Resort Hotel,1,27,2017,June,26,25,2,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,135,0,0,Canceled,5/29/2017
Resort Hotel,1,103,2017,June,26,25,2,1,2,0,0,BB,USA,Direct,Direct,0,0,0,G,G,2,No Deposit,250,NULL,0,Transient,209,0,1,Canceled,6/19/2017
Resort Hotel,1,109,2017,June,26,25,2,1,2,2,0,BB,BRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,200,0,0,Canceled,3/8/2017
Resort Hotel,1,128,2017,June,26,25,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,410,NULL,0,Transient,63,0,0,Canceled,2/17/2017
Resort Hotel,1,47,2017,June,26,25,2,3,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,531,NULL,0,Transient,76,0,0,Canceled,5/12/2017
Resort Hotel,1,171,2017,June,26,25,2,3,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242,NULL,0,Transient,216,0,1,Canceled,6/9/2017
Resort Hotel,1,253,2017,June,26,25,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,80.1,0,1,Canceled,1/10/2017
Resort Hotel,1,238,2017,June,26,25,2,3,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,99,0,1,Canceled,11/1/2016
Resort Hotel,1,113,2017,June,26,25,2,4,2,2,0,HB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,248,0,0,Canceled,3/5/2017
Resort Hotel,1,47,2017,June,26,25,2,5,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,531,NULL,0,Transient,93,0,0,Canceled,5/12/2017
